1,-3.188396,55.944425,0,-3.188096,55.944425,null
2,-3.188096,55.944425,350,-3.187800557674096,55.9443729055467,thank.salsa.brain
3,-3.187800557674096,55.9443729055467,300,-3.187650557674096,55.944113097925566,bound.ends.matter
4,-3.187650557674096,55.944113097925566,20,-3.18736864988786,55.94421570396857,null
5,-3.18736864988786,55.94421570396857,80,-3.18731655543456,55.944511146294474,only.fairly.rift
6,-3.18731655543456,55.944511146294474,30,-3.1870567478134246,55.94466114629447,null
7,-3.1870567478134246,55.94466114629447,340,-3.186774840027189,55.94455854025147,artist.gets.react
8,-3.186774840027189,55.94455854025147,60,-3.186624840027189,55.944818347872605,laws.merit.bleak
9,-3.186624840027189,55.944818347872605,40,-3.186395026694253,55.94501118415551,null
10,-3.186395026694253,55.94501118415551,140,-3.186624840027189,55.94520402043842,null
11,-3.186624840027189,55.94520402043842,140,-3.1868546533601245,55.945396856721324,spent.spoon.bolt
12,-3.1868546533601245,55.945396856721324,60,-3.1867046533601244,55.94565666434246,hidden.handle.softly
13,-3.1867046533601244,55.94565666434246,10,-3.1864092110342206,55.94570875879576,posts.kicked.universally
14,-3.1864092110342206,55.94570875879576,30,-3.186149403413085,55.94585875879576,null
15,-3.186149403413085,55.94585875879576,30,-3.1858895957919495,55.946008758795756,renew.slows.basket
16,-3.1858895957919495,55.946008758795756,0,-3.1855895957919493,55.946008758795756,null
17,-3.1855895957919493,55.946008758795756,30,-3.185329788170814,55.946158758795754,prime.rent.silk
18,-3.185329788170814,55.946158758795754,310,-3.185136951887908,55.94592894546282,rider.aura.bulb
19,-3.185136951887908,55.94592894546282,320,-3.1849071385549723,55.94573610917991,null
20,-3.1849071385549723,55.94573610917991,320,-3.1846773252220366,55.945543272897005,null
21,-3.1846773252220366,55.945543272897005,300,-3.1845273252220365,55.94528346527587,settle.title.united
22,-3.1845273252220365,55.94528346527587,260,-3.1845794196753365,55.944988022949964,null
23,-3.1845794196753365,55.944988022949964,270,-3.1845794196753365,55.94468802294996,null
24,-3.1845794196753365,55.94468802294996,270,-3.1845794196753365,55.94438802294996,null
25,-3.1845794196753365,55.94438802294996,290,-3.184476813632339,55.94410611516372,null
26,-3.184476813632339,55.94410611516372,230,-3.1846696499152447,55.943876301830784,rider.mile.lime
27,-3.1846696499152447,55.943876301830784,260,-3.1847217443685447,55.94358085950488,null
28,-3.1847217443685447,55.94358085950488,260,-3.1847738388218447,55.94328541717897,brings.remedy.latter
29,-3.1847738388218447,55.94328541717897,190,-3.1850692811477486,55.94323332272567,null
30,-3.1850692811477486,55.94323332272567,180,-3.1853692811477488,55.94323332272567,null
31,-3.1853692811477488,55.94323332272567,210,-3.1856290887688843,55.94308332272567,toned.deflection.bland
32,-3.1856290887688843,55.94308332272567,140,-3.18585890210182,55.943276159008576,null
33,-3.18585890210182,55.943276159008576,80,-3.18580680764852,55.94357160133448,record.sofa.sock
34,-3.18580680764852,55.94357160133448,80,-3.18575471319522,55.94386704366039,null
35,-3.18575471319522,55.94386704366039,80,-3.18570261874192,55.9441624859863,atoms.vanish.foods
36,-3.18570261874192,55.9441624859863,240,-3.18585261874192,55.94390267836516,null
37,-3.18585261874192,55.94390267836516,240,-3.18600261874192,55.94364287074403,null
38,-3.18600261874192,55.94364287074403,240,-3.1861526187419202,55.943383063122894,null
39,-3.1861526187419202,55.943383063122894,250,-3.186255224784918,55.943101155336656,hers.banks.goat
40,-3.186255224784918,55.943101155336656,190,-3.1865506671108217,55.943049060883354,null
41,-3.1865506671108217,55.943049060883354,180,-3.186850667110822,55.943049060883354,null
42,-3.186850667110822,55.943049060883354,170,-3.1871461094367257,55.943101155336656,null
43,-3.1871461094367257,55.943101155336656,170,-3.1874415517626296,55.94315324978996,null
44,-3.1874415517626296,55.94315324978996,170,-3.1877369940885334,55.94320534424326,gums.clock.modes
45,-3.1877369940885334,55.94320534424326,200,-3.188018901874769,55.94310273820026,null
46,-3.188018901874769,55.94310273820026,170,-3.188314344200673,55.94315483265356,null
47,-3.188314344200673,55.94315483265356,190,-3.188609786526577,55.94310273820026,groups.ideas.script
48,-3.188609786526577,55.94310273820026,170,-3.1889052288524806,55.94315483265356,null
49,-3.1889052288524806,55.94315483265356,160,-3.1891871366387163,55.94325743869656,null
50,-3.1891871366387163,55.94325743869656,170,-3.18948257896462,55.943309533149865,null
51,-3.18948257896462,55.943309533149865,170,-3.189778021290524,55.94336162760317,null
52,-3.189778021290524,55.94336162760317,170,-3.190073463616428,55.94341372205647,arts.dish.scarcely
53,-3.190073463616428,55.94341372205647,230,-3.1902662998993336,55.94318390872353,null
54,-3.1902662998993336,55.94318390872353,230,-3.1904591361822394,55.9429540953906,tonic.bliss.cove
55,-3.1904591361822394,55.9429540953906,200,-3.190741043968475,55.942851489347596,null
56,-3.190741043968475,55.942851489347596,190,-3.191036486294379,55.942799394894294,along.spill.limp
57,-3.191036486294379,55.942799394894294,100,-3.191088580747679,55.9430948372202,null
58,-3.191088580747679,55.9430948372202,80,-3.191036486294379,55.94339027954611,null
59,-3.191036486294379,55.94339027954611,70,-3.1909338802513814,55.943672187332346,null
60,-3.1909338802513814,55.943672187332346,130,-3.191126716534287,55.94390200066528,spicy.bunch.shady
61,-3.191126716534287,55.94390200066528,60,-3.190976716534287,55.94416180828642,null
62,-3.190976716534287,55.94416180828642,110,-3.1910793225772847,55.944443716072655,paying.crowd.weep
63,-3.1910793225772847,55.944443716072655,120,-3.1912293225772848,55.94470352369379,null
64,-3.1912293225772848,55.94470352369379,130,-3.1914221588601905,55.944933337026725,null
65,-3.1914221588601905,55.944933337026725,120,-3.1915721588601906,55.94519314464786,hills.feels.tunes
66,-3.1915721588601906,55.94519314464786,10,-3.191276716534287,55.94524523910116,null
67,-3.191276716534287,55.94524523910116,0,-3.1909767165342866,55.94524523910116,null
68,-3.1909767165342866,55.94524523910116,10,-3.1906812742083828,55.945297333554464,null
69,-3.1906812742083828,55.945297333554464,10,-3.190385831882479,55.945349428007766,null
70,-3.190385831882479,55.945349428007766,40,-3.1901560185495432,55.94554226429067,null
71,-3.1901560185495432,55.94554226429067,350,-3.1898605762236394,55.94549016983737,turkey.limit.ramp
72,-3.1898605762236394,55.94549016983737,120,-3.1900105762236395,55.945749977458505,null
73,-3.1900105762236395,55.945749977458505,80,-3.1899584817703395,55.94604541978441,love.behind.orchestra
